variable	cluster	n_vertices	mean_w_g.pct	mean_coefficient	mean_se	top_region1	top_region2	top_region3
ethnicitynon-European	7	626	33.0808191557205	-0.772358592230672	0.215189627993602	supramarginal (61.98%, 4.76%)	postcentral (38.02%, 2.60%)	NA
ethnicitynon-European	8	478	32.7799137716455	-0.526937958959755	0.137793708265327	precentral (78.87%, 3.52%)	postcentral (21.13%, 1.11%)	NA
ethnicitynon-European	9	344	34.9304702931231	-0.671959879093392	0.189666002122469	caudalmiddlefrontal (100%, 9.85%)	NA	NA
ethnicitynon-European	10	369	33.1768085404441	-0.764582649963658	0.210733877449501	caudalmiddlefrontal (69.92%, 7.38%)	superiorfrontal (30.08%, 0.93%)	NA
ethnicitynon-European	11	338	32.1154013110153	-0.579430759746647	0.153051209079443	lateralorbitofrontal (100%, 7.76%)	NA	NA
ethnicitynon-European	12	386	33.50804664741	-0.688363551475841	0.170041859381557	paracentral (89.90%, 9.06%)	precuneus (9.33%, 0.45%)	postcentral (0.78%, 0.03%)
ethnicitynon-European	13	272	33.0574826620546	-0.870956240769695	0.239757839535527	inferiortemporal (96.32%, 6.24%)	fusiform (3.68%, 0.21%)	NA
ethnicitynon-European	14	273	31.459644611083	-0.710576505014748	0.184719963169797	superiorparietal (63.37%, 1.69%)	inferiorparietal (36.63%, 1.03%)	NA
ethnicitynon-European	15	263	33.0819955661353	-0.702497665419778	0.192252913468691	postcentral (95.06%, 2.74%)	supramarginal (4.94%, 0.16%)	NA
ethnicitynon-European	16	285	34.8928403109992	-0.699413520202302	0.194594126887489	superiortemporal (84.21%, 3.49%)	middletemporal (14.74%, 0.83%)	bankssts (1.05%, 0.14%)
ethnicitynon-European	17	162	28.7504496313344	-0.56401773588157	0.157853784200586	fusiform (100%, 3.48%)	NA	NA
ethnicitynon-European	18	120	32.5224132909411	-0.371637733280659	0.105331984162331	cuneus (100%, 7.33%)	NA	NA
ethnicitynon-European	19	176	35.5110365092744	-0.665108803321015	0.182650949890641	precentral (98.3%, 1.62%)	postcentral (1.7%, 0.03%)	NA
ethnicitynon-European	20	117	31.1978581847799	-0.629042599955176	0.182493593702968	fusiform (100%, 2.51%)	NA	NA
ethnicitynon-European	21	92	34.1909407358604	-0.624976520952971	0.181140893341407	superiorparietal (100%, 0.9%)	NA	NA
ethnicitynon-European	22	126	34.1917786320358	-0.627856645319197	0.18412290123247	medialorbitofrontal (73.02%, 3.28%)	lateralorbitofrontal (26.98%, 0.78%)	NA
prenatal_smoking	1	75	31.5880492191778	-0.276603832244873	0.0794873882333438	lateraloccipital (85.33%, 1.07%)	pericalcarine (14.67%, 0.60%)	NA
prenatal_alcohol	1	241	30.3515025236463	0.235859299163601	0.0667445022937421	fusiform (73.03%, 3.78%)	lingual (26.97%, 1.67%)	NA
prenatal_alcohol	2	143	32.8763449628048	0.25249962842131	0.0706152162560216	inferiorparietal (65.03%, 0.96%)	lateraloccipital (34.97%, 0.84%)	NA
